measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008579622784791,0.0009960599506527,0.0007235949113558
Incidence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,444.52461144581997,507.37252446745,385.33666133781
Incidence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5891.610725292147,6790.989056400562,4973.755054003218
Incidence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005668486674334,0.0006652285361442,0.0004738769596621
Incidence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,319.03790948811996,367.740343504,269.33490495615
Incidence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2903.351205416957,3331.386673276897,2513.310429666635
Incidence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006930484690999,0.0008091727899737,0.0005821863298538
Incidence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,362.67940965102,416.1485354335,313.95648628404
Incidence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,348.07225731366714,400.997176532597,296.0914612783414
Incidence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006225094197955,0.0007235081721915,0.0005178901346371
Incidence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,335.6405597065,386.67522028577,285.51630214591
Incidence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1792.437317601416,2050.214205496469,1547.461168322519
Incidence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001447940887211,0.0016921071937679,0.0012109237614537
Incidence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,529.7866006758401,605.97712618525,457.37956021833
Incidence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1516.926764194906,1752.5669035795245,1293.7117921092995
Incidence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005862174142703,0.0006930908059709,0.0004849843239375
Incidence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,344.27952414196,397.76007242612997,293.61897401858
Incidence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4189.933261333482,4794.241812296556,3625.096128186585
Incidence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007509292528468,0.0008739863926493,0.0006314542831247
Incidence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,396.22388591685,453.37073466622,342.80967861409
Incidence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,17113.31384923799,19259.202408446487,14986.637023630814
Incidence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007637916006754,0.0008723425169829,0.000665237791446
Incidence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,415.15189742382006,467.20901008263996,363.56084222925
Incidence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,14783.704026379535,16972.074369085894,12728.332172452449
Incidence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005803067922356,0.0006739514226237,0.0004816340996176
Incidence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,395.20458207629997,453.70507594267,340.25946324186
Incidence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4182.967422414438,4805.746808865675,3565.478284946606
Incidence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006641613828782,0.0007753900184873,0.0005648976018313
Incidence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,387.25499685096,444.91129798462,330.08846174857
Incidence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3105.235812358716,3604.867915835716,2595.538924722643
Incidence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.000523999614694,0.000605170946922,0.0004328665890967
Incidence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,329.27207658368,382.25191778769005,275.22498877405
Incidence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,36897.7243606101,42343.20372395237,31807.665761346885
Incidence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007990612047082,0.0009293853735726,0.0006713700330398
Incidence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,467.73757666153,536.7677232439399,403.21295581998004
Incidence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4768.740313035163,5497.88578492517,4078.294856364587
Incidence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006765563747367,0.000791596318372,0.0005687804309941
Incidence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,407.88866855596,470.25528032130995,348.83221768107
Incidence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,100.60036995262028,116.34271525602377,86.09942629884772
Incidence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011460772711535,0.0013511683681905,0.000943079897768
Incidence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,484.98581688418,560.87832304732,415.07800236194
Incidence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,923.9962174792244,1061.9081460881705,792.4579021191074
Incidence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007226418933764,0.0008521869431171,0.0006123451091012
Incidence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,408.94395692315,469.98127366251,350.72748573767
Incidence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4032.388890141912,4654.745932717224,3479.5541851884877
Incidence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006549257287102,0.000783416356851,0.000542255889913
Incidence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,364.17350316236,420.37987377471,314.24584076234004
Incidence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,963.8331323287756,1114.368176785329,831.0125275223993
Incidence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007269142752104,0.0008620417988978,0.0006101693358858
Incidence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,397.58248726415997,459.67839929288,342.79380585490003
Incidence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,6726.628480431222,7757.857342741661,5804.381353428347
Incidence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006797144077772,0.0007945303660257,0.0005745750120089
Incidence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,375.97113056212,433.60955705751996,324.42401509326
Incidence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,9690.737942478869,11186.975403081033,8354.280449982602
Incidence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007083021611623,0.0008312989582175,0.0005929647764871
Incidence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,408.63459753748,471.72725324263996,352.27947032078
Incidence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2610.8955122566367,2999.9430896684094,2265.3723644437923
Incidence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006103568831465,0.0007144345852171,0.0005180847622104
Incidence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,315.68321645607,362.72293520975,273.9060338191
Incidence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,323.3894446489237,375.9605987375487,274.1628397156716
Incidence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.000670984592381,0.0007885680523081,0.0005593497258928
Incidence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,357.18092196125997,415.24531953714995,302.81055080035003
Incidence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4937.484837380797,5700.210579587965,4193.0225625029925
Incidence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005326124998914,0.0006272413280286,0.0004481970859382
Incidence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,275.34757633739,317.8823266088,233.83132062955997
Incidence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5752.732869313796,6622.954627437706,4924.826486439115
Incidence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005098234921673,0.0006164331267653,0.0004205060930213
Incidence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,282.62319546594,325.37589398892004,241.94938828765
Incidence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4914.834045016846,5666.852607200746,4209.982052903119
Incidence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005945637820462,0.0006965143157895,0.000501894181974
Incidence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,326.91146846119,376.93217927702,280.02805435622
Incidence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7743.877401055328,8918.220531471517,6617.744923606964
Incidence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005739187498171,0.0006719142416971,0.0004765557678761
Incidence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,283.95275546245,327.01360863332,242.65969212655003
Incidence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,522.7816618872126,608.0775891255626,446.5822096994723
Incidence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006514339230491,0.0007687600905474,0.000539900031989
Incidence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,338.06306742796,393.22070761222,288.78777255643
Incidence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,731.3069252287113,849.3432203432435,617.8841763386886
Incidence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007110488163115,0.0008412481837261,0.0005913912640307
Incidence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,405.03399905362,470.40834598567,342.21486254371
Incidence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,288.7412005245867,334.32037118327776,245.4174063954993
Incidence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0004750564681077,0.000565134270542,0.0003818667423575
Incidence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,251.36272841527997,291.04152962154,213.64733803176003
Incidence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1214.3399851144766,1395.756035737504,1041.1779300375729
Incidence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006209714074276,0.0007238010522452,0.0005229270179282
Incidence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,338.48468136192,389.05252466924003,290.21755374102
Incidence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2730.7496457325287,3138.827986660514,2321.803876404289
Incidence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005208260583098,0.0006091891834392,0.0004340819017138
Incidence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,294.09628488104,338.04550746718,250.05364198801
Incidence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4239.902016900382,4869.148259216347,3629.362009859494
Incidence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005175114961909,0.0006106221562094,0.0004353660843547
Incidence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,292.93777936821,336.41283991562,250.75514562688
Incidence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,39973.98713977928,45974.23503692645,34340.76668929229
Incidence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.000510808206535,0.0005926510396367,0.0004315276738306
Incidence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,266.46638032896,306.464000097,228.91536351927
Incidence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3093.4105950045364,3547.554505647405,2668.655262855658
Incidence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006092076960034,0.0007343312500581,0.0005137535188926
Incidence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,338.61120220556,388.32274577027,292.11659399079
Incidence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3871.960980122411,4466.666149724875,3332.532709157417
Incidence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005101352496421,0.0005961334930569,0.0004147319478065
Incidence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,278.11522565368,320.83171047636,239.36917008298
Incidence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4140.359717724762,4754.850686414439,3567.9358355924605
Incidence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005878106263555,0.0006870887231116,0.0004949562396821
Incidence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,320.66840763854003,368.26036917619,276.33451703676
Incidence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,966.1431675123368,1111.7000586297029,823.416185218249
Incidence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005074540308464,0.000597504978547,0.0004226867411742
Incidence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,292.66278501886,336.75468212639004,249.42812007466
Incidence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,300.09390148506003,341.0695289943528,257.31101311505785
Incidence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008235536291918,0.0009590025257054,0.0006845602270235
Incidence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,391.53141625213993,444.99216767407995,335.71273819181
Incidence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,54.39023725569182,63.2913961356752,46.43399057083204
Incidence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006633931034636,0.0007840318974812,0.0005476632922722
Incidence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,297.47666720112,346.15979879691,253.96154635111
Incidence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,146.1753859224621,168.51392529585598,126.02767449585112
Incidence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015045144693998,0.0017627292033394,0.001289956328431
Incidence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,627.60832938185,723.5195068245699,541.10353632435
Incidence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,64.97715853334277,75.25141177354277,55.603739493415176
Incidence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010196698202899,0.0012363755600352,0.0008186289525692
Incidence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,478.61798655307,554.29754087888,409.57392477394
Incidence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1677.4046914395612,1938.7047438654783,1430.8159461655346
Incidence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0004862215897212,0.0005750455376838,0.0004028120569046
Incidence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,268.51898283220004,310.34790142858003,229.04505063399
Incidence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3.741172118115919,4.358593403930163,3.169534099431746
Incidence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010438617123027,0.0012427037250906,0.0008542315878445
Incidence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,404.76704626307,471.56744524734,342.92005685725
Incidence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2002.653358681828,2319.7174399034666,1713.533388228028
Incidence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006570666963026,0.0007680869638272,0.0005538364144831
Incidence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,331.51923157539,384.00601872259,283.65831244905996
Incidence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,37.81285425278929,43.90447375933378,32.02066216129713
Incidence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009693801581434,0.0011462898288623,0.0008082523081999
Incidence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,447.69018286945004,519.81270058853,379.1127747923
Incidence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,232.7342407759677,265.5840861957873,200.87417548932805
Incidence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015055611041312,0.0017541179133016,0.0012758211103656
Incidence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,617.5708938356901,704.73945283518,533.0287614398201
Incidence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,34.501500358267634,40.15745891581729,28.705862162861703
Incidence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007109394797336,0.0008509203371087,0.0005814992863768
Incidence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,354.9410971258,413.12790392749,295.31730806561
Incidence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,26.929141658467486,31.20532368321032,22.709592672148577
Incidence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013861279895529,0.001637564221486,0.0011500962973193
Incidence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,571.3879334814001,662.1208220857301,481.85669605489
Incidence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1.5616373451845262,1.819229941528924,1.3342028422786605
Incidence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015406008932471,0.0018129343578879,0.0013073422715459
Incidence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,617.8805880902501,719.8001953587201,527.89339302168
Incidence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2.072584448884149,2.4051359668064496,1.7475167093935198
Incidence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013475865432284,0.0016007969265839,0.0011298627053194
Incidence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,529.71605084682,614.71035680707,446.6344667341
Incidence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,133.80137684623529,155.0363744804448,114.2794812912874
Incidence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.002155955543821,0.0025481921046298,0.001827521721337
Incidence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,855.21472276598,990.9418957049201,730.43713909375
Incidence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,104.13588049079574,120.28318463757664,89.96579087622513
Incidence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0021953578268521,0.0025724514019445,0.0018850865225204
Incidence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,880.4929484877599,1017.02213872766,760.6815643013799
Incidence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,8604.567151619487,9825.436135091704,7509.2105374244275
Incidence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001724967808073,0.0019992382912413,0.0014888024260602
Incidence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,737.09360096889,841.67698087423,643.26199539532
Incidence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,176.76571070890404,206.7210506892992,150.78074402751486
Incidence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013316286512166,0.0015884986705782,0.0011180651738856
Incidence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,549.14519222065,642.2052708161999,468.41958392325
Incidence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,45.16330142455869,52.02044460538093,38.756865618661735
Incidence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008306931977651,0.0009718369375424,0.0006905118895203
Incidence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,350.66404707348,403.90536255096,300.92218507154
Incidence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,17064.379576711737,19521.746403236066,14746.666289196566
Incidence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013427874031045,0.0016060466098286,0.0011295650283543
Incidence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,548.01805677542,626.9357453443099,473.58530483874
Incidence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,14.490935847574358,16.994775512951136,12.020129460137827
Incidence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008726401935164,0.0010449887359485,0.0007048386397825
Incidence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,346.06486918356,405.86024440084003,287.05837724679
Incidence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,8.61033521343577,10.037352001722676,7.396551299031027
Incidence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011954613244234,0.0014213140116037,0.0009925937497373
Incidence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,472.49524404164,550.8033039393499,405.88841484925
Incidence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2246.9920449127826,2576.918439561842,1927.2840655949292
Incidence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005780580899983,0.0006762342610718,0.0004811669209567
Incidence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,360.83361621726004,413.81490484099,309.49325363255
